ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,prompt_text_cosine_similarity,avg_sentence_cosine_similarity,label
119,18,28,184,37,68,26,27,4,6,33,31,39,0.03813387423935091,57.81,10.6,4.848101265822785,31.310344827586206,1.0474077463150024,1.0239792685759694,0.9136243462562561,0.9717411001523336,1
73,14,30,224,9,93,20,29,2,27,10,21,27,0.017465475223395612,60.65,9.5,4.83397190293742,17.56,1.0052136182785034,1.0010977295728831,0.9170631766319275,0.9483612275123596,1
71,30,39,175,3,114,27,28,7,13,9,22,25,0.016796875,48.03,12.3,4.815043156596794,29.70967741935484,1.0520071983337402,1.0273623690009117,0.9078866243362427,0.977825661500295,1
50,39,30,128,4,122,38,36,0,21,8,14,18,0.01831661578717837,77.98,7.0,3.878300803673938,18.942307692307693,1.0198420286178589,1.0076399743556976,0.9087023138999939,0.95679045241812,1
50,7,17,148,44,31,40,20,4,5,7,20,11,0.05599259602036094,55.54,9.4,5.009823182711198,25.916666666666668,1.0894007682800293,1.0386103630065917,0.9121282696723938,0.937309299644671,1
75,4,14,135,73,21,42,24,11,5,7,6,12,0.010291595197255575,57.77,8.6,5.150627615062762,24.846153846153847,1.107602834701538,1.4568139206279407,0.9193800091743469,0.9278714060783386,1
72,21,44,204,11,80,30,29,0,37,13,10,53,0.012564991334488735,52.83,12.5,4.704244031830239,29.0,1.019327163696289,1.1211138486862182,0.9224328994750977,0.9649034440517426,1
40,6,11,95,16,34,10,8,3,7,13,9,22,0.009259259259259259,45.73,15.3,4.600583090379009,37.3,1.0312395095825195,1.0270719408988953,0.9034727811813354,0.9625490837626987,1
57,4,24,133,67,21,31,43,14,4,11,26,28,0.07890818858560794,59.6,7.9,4.8312101910828025,16.617021276595743,1.1661111116409302,1.4340384630929857,0.9171481132507324,0.9454762667417527,1
94,35,26,246,14,104,33,37,7,12,23,23,31,0.008653513326410523,41.9,12.6,5.355400696864112,19.612244897959183,1.0025129318237305,1.0101978293171636,0.924227774143219,0.9529070533238925,1
50,34,26,223,9,104,19,38,3,15,6,29,50,0.014474772539288668,62.78,8.7,4.527122641509434,18.11764705882353,1.0100213289260864,1.0118958744509468,0.9324272274971008,0.9709632673433849,1
52,46,9,218,34,53,36,31,3,16,8,55,98,0.009482758620689655,69.31,8.3,4.3729662077597,22.76923076923077,1.0971318483352661,1.0759386765329462,0.9210222363471985,0.9718023538589478,1
6,2,0,14,0,11,4,4,0,3,1,2,1,0.034782608695652174,63.9,8.3,4.493827160493828,14.142857142857142,1.037665843963623,1.1818926164082117,0.9800777435302734,0.949235588312149,1
65,32,25,242,15,91,31,38,4,12,6,35,21,0.01625415589213151,53.41,10.2,5.147165259348613,16.946428571428573,1.0744856595993042,1.0664569664001464,0.9189453125,0.9632842565576235,1
16,6,9,73,5,24,8,10,0,5,2,4,6,0.02573018080667594,56.35,9.1,4.805785123966942,14.736842105263158,1.1762115955352783,1.3277393203032644,0.9108332991600037,0.9508802228503757,1
131,0,43,147,34,2,19,56,8,4,27,25,7,0.03503035964502569,20.68,14.5,5.8861940298507465,12.964285714285714,1.043169379234314,1.1229780614376068,0.9245903491973877,0.9389408164554172,1
27,7,6,52,5,15,8,9,1,2,5,22,15,0.03576248313090418,38.96,13.7,5.02880658436214,26.7,1.0077239274978638,1.042945182323456,0.9299213290214539,0.9825684891806709,1
4,1,3,28,33,10,19,14,1,0,1,3,0,0.011409942950285249,-128.29,32.4,16.28148148148148,8.037037037037036,1.005497932434082,1.037648230791092,0.8945096731185913,0.9329435189565023,1
95,35,22,206,30,72,36,25,12,14,25,25,45,0.016290726817042606,49.75,11.6,4.69079754601227,33.107142857142854,1.0095243453979492,1.017939939218409,0.9142577052116394,0.9669545441865921,1
69,15,23,214,37,72,30,31,4,26,23,54,57,0.012370311252992818,50.57,11.3,4.77117572692794,26.176470588235293,1.0464057922363281,1.0449858903884888,0.9369531273841858,0.9803638247882619,1
20,4,2,45,2,11,3,8,1,2,5,7,6,0.0398406374501992,44.24,11.7,5.52,17.8,1.0026637315750122,1.1294510126113892,0.9531904458999634,0.9450517296791077,1
89,19,19,171,5,62,40,20,11,13,12,28,24,0.03177570093457944,29.89,15.1,5.485362095531587,36.19047619047619,1.012436866760254,1.1087249040603637,0.9111771583557129,0.9716210034158494,1
98,19,24,199,19,51,36,20,4,8,20,31,17,0.03260384100044663,9.01,19.0,5.8976,34.13636363636363,1.0219868421554565,1.017701370375497,0.9219032526016235,0.9773222437271705,1
128,20,21,195,8,58,40,28,0,12,12,32,71,0.013066871637202153,37.23,14.4,5.150918635170604,28.133333333333333,1.0070596933364868,1.019358333419351,0.9198436737060547,0.9653271622955799,1
65,6,23,106,27,20,33,49,7,17,25,15,9,0.06081808396124865,50.84,9.2,5.190476190476191,11.706896551724139,1.1154751777648926,1.2534850454330444,0.9214223027229309,0.9393231198191643,1
103,20,28,203,15,49,29,28,3,16,12,38,59,0.011809163911195087,49.35,11.8,4.9862068965517246,23.485714285714284,1.0253996849060059,1.0034162226845236,0.9249087572097778,0.9800146259367466,1
47,7,19,105,38,24,37,53,8,8,8,20,12,0.0443527591542032,53.07,8.3,5.354961832061068,13.808510638297872,1.1274224519729614,1.2752591786177263,0.932466983795166,0.9554449861699884,1
48,40,12,129,6,67,20,24,14,18,11,20,32,0.04403409090909091,46.51,12.9,4.737756714060032,16.52173913043478,1.0059300661087036,1.0029975938796998,0.9187031984329224,0.9369841838876406,1
25,4,23,88,5,35,14,9,3,6,5,8,12,0.01273209549071618,10.16,20.6,5.324232081911263,37.333333333333336,1.0823593139648438,1.0680384635925293,0.8936418890953064,0.9606555104255676,1
92,14,8,227,7,49,21,39,5,18,9,50,34,0.014631915866483767,46.67,10.7,5.340458015267176,19.825,1.0524652004241943,1.2660965025424957,0.9350150227546692,0.9657975157101949,1
21,13,10,88,31,32,12,14,1,5,9,15,20,0.025711662075298437,52.49,10.6,4.892561983471074,27.133333333333333,1.0272033214569092,1.016970165570577,0.8970449566841125,0.9669623247214726,1
105,32,37,213,10,88,46,29,2,26,20,27,32,0.012919896640826873,40.52,15.2,4.8629213483146065,32.63333333333333,1.0396214723587036,1.0291068255901337,0.9085375070571899,0.9822162787119547,1
92,25,27,169,13,56,31,22,2,8,18,15,23,0.015028901734104046,43.06,14.2,4.855325914149444,32.22727272727273,1.0175853967666626,1.0052331387996674,0.9116464257240295,0.9797939976056417,1
100,36,23,195,2,65,33,21,11,18,25,25,41,0.021909880115750312,38.69,15.9,5.120052770448549,36.608695652173914,1.1164231300354004,1.095734864473343,0.9139180183410645,0.9790368947115812,1
88,21,22,278,25,72,37,28,14,16,36,34,29,0.006854531607006854,44.37,13.7,4.9541176470588235,33.793103448275865,1.0214016437530518,1.038394578297933,0.9282904863357544,0.9836883928094592,1
17,9,5,50,1,26,4,7,1,3,3,11,11,0.017227877838684416,61.77,9.1,4.837209302325581,18.23076923076923,1.082651138305664,1.1040398891155536,0.9318622350692749,0.954352522889773,1
114,28,25,172,11,63,41,28,17,23,15,25,31,0.03764604067503245,30.5,14.9,5.047297297297297,29.586206896551722,1.0402151346206665,1.049013338983059,0.9268011450767517,0.9744406461715698,1
94,19,37,226,40,69,43,31,7,19,16,40,28,0.013949780789159028,51.82,12.9,4.690804597701149,26.394736842105264,1.0082006454467773,1.0081092649035983,0.9185184836387634,0.956332382033853,1
44,0,1,81,77,9,56,67,6,7,13,15,8,0.0815544608648057,56.42,7.0,5.415478615071283,8.848101265822784,1.0992071628570557,1.4822021351920234,0.9073689579963684,0.9471535100178285,1
97,23,43,222,1,84,45,22,1,20,18,21,46,0.009244372990353697,49.49,13.8,4.739709443099273,32.75,1.096938133239746,1.0548294603824615,0.9097390174865723,0.9740141285093207,1
78,25,35,175,4,80,50,30,4,35,12,19,30,0.018835616438356163,57.0,10.9,4.512071156289708,28.28125,1.0822052955627441,1.1062900248695822,0.9192112684249878,0.9633834138512611,1
97,22,21,179,25,65,41,27,11,20,12,24,42,0.017372881355932204,39.06,13.7,5.017045454545454,23.942857142857143,1.08793306350708,1.0748384559855741,0.9235528707504272,0.9759947657585144,1
11,2,3,19,1,5,5,3,0,2,2,4,6,0.0072992700729927005,47.83,12.4,4.771428571428571,26.0,1.1763991117477417,1.1197065909703572,0.970034658908844,0.9717206060886383,1
39,5,31,143,16,41,19,23,8,5,10,12,33,0.036120926580290535,49.25,11.8,5.214700193423598,25.0,1.0448758602142334,1.0100451367241996,0.9260614514350891,0.9664769585315998,1
71,20,26,167,5,105,40,31,5,23,12,9,22,0.026829268292682926,68.81,8.5,4.261786600496278,21.511627906976745,1.075671911239624,1.1631209468841552,0.9186316728591919,0.9724045892556509,1
15,4,11,50,0,21,11,10,0,0,4,2,7,0.01364522417153996,57.67,8.6,5.1030303030303035,17.0,1.0777815580368042,1.0206843939694492,0.9547794461250305,0.9573616921901703,1
74,21,27,136,3,49,23,21,1,7,11,21,23,0.00775978407557355,25.59,14.7,5.697445972495088,27.19047619047619,1.0416340827941895,1.0151091739535332,0.9174981713294983,0.9717914819717407,1
111,26,16,219,16,66,27,17,3,18,17,36,37,0.008863819500402902,20.49,20.8,5.1571428571428575,42.25,1.0466620922088623,1.0270801132375544,0.9171581864356995,0.9597493410110474,1
66,8,34,105,62,29,63,11,1,2,9,10,4,0.03637322087506589,62.34,6.8,4.738983050847458,36.6,1.0498528480529785,1.098099374771118,0.9019804000854492,0.9499450283391135,1
43,28,17,107,2,64,15,18,0,18,9,18,21,0.022920203735144314,55.47,11.5,4.447971781305115,28.681818181818183,1.0748411417007446,1.0287747780481975,0.9323834776878357,0.9701819454922396,1
6,0,4,105,237,5,2,1,0,0,1,2,6,0.054873646209386284,93.07,5.3,4.540342298288508,11.777777777777779,1.0193578004837036,1.0464194880591497,0.8548145890235901,0.9441553108832416,1
72,16,22,231,24,67,38,28,1,14,12,28,34,0.02888086642599278,51.38,11.0,5.023407022106632,19.229166666666668,1.0428478717803955,1.0208248187755715,0.9169319272041321,0.949746738587107,1
88,25,20,168,14,53,29,16,4,22,14,16,17,0.0108499095840868,26.0,14.6,5.774461028192372,31.818181818181817,1.0293577909469604,1.0498420000076294,0.9327123165130615,0.9537376219576056,1
13,17,7,51,4,25,11,12,4,9,4,6,12,0.036593947923997186,75.71,5.8,4.3538461538461535,17.647058823529413,1.0308278799057007,1.085065161480623,0.9158363938331604,0.9694334007799625,1
34,16,8,74,2,28,17,9,0,15,2,9,17,0.01038819026790596,54.76,11.8,4.470948012232416,26.357142857142858,1.0547584295272827,1.0182930145944868,0.9059023857116699,0.9618358520361093,1
75,46,28,181,3,115,41,34,5,16,20,24,42,0.00923323966278603,67.69,8.9,4.372389791183295,22.904761904761905,1.0141085386276245,1.1608035564422607,0.9138500690460205,0.9641901552677155,1
72,30,36,197,6,83,26,24,7,21,19,28,34,0.017043478260869566,49.25,11.8,5.15375,25.34285714285714,1.0065900087356567,1.0029634613739817,0.9203556180000305,0.9750538633929359,1
84,38,34,250,18,87,23,30,2,14,13,27,43,0.010073614877954282,45.19,13.4,4.930288461538462,29.806451612903224,1.0341439247131348,1.0278235852718354,0.9057095050811768,0.9793828443477028,1
86,23,34,275,19,87,42,30,4,9,23,21,31,0.01315265045834994,46.1,13.0,4.9975932611311675,31.6,1.0048714876174927,1.0145570596059164,0.9229791760444641,0.9786623673779624,1
61,31,23,154,7,110,18,34,0,22,12,25,27,0.03134796238244514,76.96,7.4,4.184795321637427,21.227272727272727,1.0620228052139282,1.096231927871704,0.9143378138542175,0.9622436414162318,1
91,47,24,181,8,104,33,32,10,11,8,12,22,0.017763423496164714,67.28,9.0,4.528834355828221,22.463414634146343,1.0606271028518677,1.1319989849019934,0.9014179706573486,0.9687596146876996,1
55,49,33,204,22,85,35,29,5,19,20,31,39,0.014656616415410386,63.22,10.6,4.3506024096385545,27.0,1.0258251428604126,1.0085667559975071,0.9224749207496643,0.9507609705130259,1
106,26,27,235,28,60,29,31,6,8,20,34,48,0.013592946362968405,44.44,11.6,5.1475,27.75,1.072030782699585,1.0301196637906527,0.9107564091682434,0.9794862303468916,1
17,1,12,53,19,11,5,6,0,1,10,7,6,0.010119595216191352,51.58,10.9,5.0508474576271185,32.5,1.0617823600769043,1.0464331706364949,0.9298548102378845,0.9725789070129395,1
68,38,21,183,12,87,24,30,10,22,8,24,52,0.01660682226211849,65.86,9.6,4.567807351077313,26.181818181818183,1.0454472303390503,1.0302506908774376,0.9224480986595154,0.976870044072469,1
81,55,36,132,5,122,50,31,4,9,21,10,23,0.008592471358428805,61.8,11.1,4.166116611661166,29.529411764705884,1.0031768083572388,1.0140462298142283,0.9003996849060059,0.9765089915858375,1
21,3,7,32,3,9,7,5,1,2,3,11,11,0.035204567078972404,34.9,15.3,5.197604790419161,30.833333333333332,1.0409642457962036,1.059704025586446,0.9482920169830322,0.9780602216720581,1
17,5,6,68,0,29,10,9,1,3,1,7,8,0.016578749058025623,67.35,6.9,4.660869565217391,13.789473684210526,1.0626250505447388,1.110511208835401,0.9161704778671265,0.9672490424580045,1
95,13,22,200,6,58,28,26,1,10,19,25,45,0.010130856901646263,43.06,14.2,5.156889495225102,29.571428571428573,1.0274677276611328,1.030562632224139,0.9248555898666382,0.9776348918676376,1
68,9,24,154,38,31,22,64,13,6,10,36,26,0.04028103044496487,58.08,8.4,5.14657980456026,11.257575757575758,1.0797663927078247,1.4542274822791417,0.9251682758331299,0.9527588538501574,1
67,46,37,179,20,101,43,32,5,18,6,15,20,0.020618556701030927,68.6,8.5,4.461725394896719,20.26086956521739,1.0969158411026,1.1607847855641291,0.9121425747871399,0.9557639360427856,1
27,8,8,72,19,21,19,14,2,2,4,12,10,0.030335861321776816,52.6,10.5,5.30035335689046,21.875,1.0151370763778687,1.0146148800849915,0.9056349396705627,0.954992127418518,1
68,22,26,209,12,98,37,30,5,23,31,37,69,0.013964313421256789,56.89,11.0,4.580275229357798,23.634146341463413,1.0454498529434204,1.009448154406114,0.9250494241714478,0.9595327973365784,1
144,15,25,176,30,58,32,23,1,14,8,27,37,0.032526775089250295,25.83,16.7,5.172595520421607,31.6,1.1199418306350708,1.1136030021466707,0.9105194807052612,0.9600704908370972,1
24,12,10,62,4,27,5,13,4,9,3,11,12,0.028379387602688575,60.75,9.5,4.621276595744681,20.153846153846153,1.0058159828186035,1.114263231937702,0.9186582565307617,0.9691801071166992,1
5,7,1,21,4,21,3,8,1,1,1,1,4,0.023214285714285715,76.62,5.5,4.160377358490566,13.444444444444445,1.0038846731185913,1.2696878910064697,0.957792341709137,0.9600889161229134,1
76,35,28,148,17,66,8,30,0,32,11,16,33,0.019525801952580194,69.31,8.3,4.116918844566713,24.84375,1.0796631574630737,1.0892294582567716,0.9153075814247131,0.9737176530890994,1
6,12,9,30,0,18,5,5,0,5,1,1,4,0.020023557126030624,59.03,10.1,4.604026845637584,27.833333333333332,1.0054224729537964,1.0058409969011943,0.9498386979103088,0.9565665125846863,1
11,7,2,48,3,23,8,10,5,3,6,5,12,0.010476190476190476,68.4,8.6,4.639344262295082,20.8,1.04095458984375,1.1913826704025268,0.9376550316810608,0.9671530524889628,1
47,8,21,113,10,58,16,21,2,15,13,10,24,0.021866458414681766,59.43,10.0,4.590196078431372,21.444444444444443,1.0176236629486084,1.0088965892791748,0.9202958941459656,0.967120403335208,1
30,12,11,32,3,23,19,9,1,7,2,3,5,0.02365930599369085,56.59,11.1,4.706422018348624,28.0,1.045851230621338,1.0195720725589328,0.9100053906440735,0.9626397117972374,1
45,19,20,192,5,108,26,28,1,27,7,25,60,0.030712530712530713,68.2,8.7,4.362688296639629,21.466666666666665,1.018024206161499,1.0051233985207297,0.9084862470626831,0.9719719006901696,1
65,20,31,194,8,79,27,20,10,43,12,19,39,0.012710127101271012,60.69,11.6,4.320779220779221,24.62857142857143,1.0188747644424438,1.079137617891485,0.9032840132713318,0.9469143946965536,1
62,14,17,188,21,66,11,26,7,12,24,39,42,0.008574007220216607,37.74,14.2,5.136887608069165,24.125,1.0400394201278687,1.020870936544318,0.9348279237747192,0.9629493720001645,1
63,49,43,162,3,117,40,28,1,13,15,23,52,0.013338891204668612,75.74,7.9,4.206459054209919,24.871794871794872,1.047438144683838,1.0123974255153112,0.8899591565132141,0.9712296336889267,1
78,17,29,143,12,37,43,25,3,23,16,28,22,0.01783384080034798,40.89,13.0,5.361370716510903,30.0,1.0396780967712402,1.146226399085101,0.9022139310836792,0.977583397179842,1
40,9,18,85,44,17,66,44,3,6,6,16,15,0.0603448275862069,80.38,4.0,4.235294117647059,16.3125,1.057135820388794,1.038724958896637,0.9046085476875305,0.9735777091096949,1
65,30,28,171,24,97,28,37,5,19,12,18,29,0.03153526970954357,72.76,6.9,4.185093167701863,17.71153846153846,1.0348533391952515,1.0033365345001222,0.92266446352005,0.9641864572962126,1
26,10,6,65,14,22,10,17,6,6,10,13,16,0.04638218923933209,74.79,6.2,4.372881355932203,19.941176470588236,1.2137365341186523,1.1159963116926306,0.9153531193733215,0.9665156826376915,1
51,10,12,116,21,39,29,36,3,9,4,12,9,0.022232103156958647,54.63,9.8,5.118518518518519,14.794117647058824,1.035248875617981,1.1383497141025685,0.9210212826728821,0.9627991891824282,1
15,2,4,30,8,11,14,6,2,2,1,3,8,0.04772234273318872,48.13,12.3,5.267605633802817,25.571428571428573,1.035334587097168,1.0054677043642317,0.9553910493850708,0.9374848405520121,1
71,28,18,214,28,66,37,36,2,4,28,33,70,0.025541795665634675,60.24,9.7,4.736658932714617,23.65,1.0611464977264404,1.1105327606201172,0.915655791759491,0.9550577375021848,1
81,31,25,212,26,65,16,39,2,26,7,38,63,0.015839933305543976,62.07,9.0,4.68375,21.925,1.0427591800689697,1.0712776958942414,0.920904278755188,0.9773455450409337,1
91,34,25,195,8,81,27,40,14,18,10,22,38,0.008994276369582993,60.45,9.6,4.57849196538937,19.617021276595743,1.1007075309753418,1.1075341343879699,0.9169849753379822,0.9752917383846483,1
70,9,19,144,19,27,20,18,0,7,9,16,32,0.010948905109489052,52.7,10.5,4.97130242825607,24.38095238095238,1.0394035577774048,1.0066105193561978,0.9226747155189514,0.9712593976189109,1
71,17,43,182,6,66,39,28,3,14,18,32,62,0.05655414291977203,59.43,10.0,4.757105943152455,23.81578947368421,1.0088614225387573,1.018270147698266,0.9232484698295593,0.9537312631253843,1
38,21,20,118,11,47,20,8,1,11,9,10,18,0.014412886816447647,33.45,20.0,4.815789473684211,44.36363636363637,1.112104058265686,1.063406998460943,0.9091486930847168,0.9696872174739838,1
84,24,25,227,2,92,25,31,8,22,7,45,39,0.01143674052894925,42.0,12.5,5.156177156177156,20.361702127659573,1.019539713859558,1.0107568883895874,0.9280035495758057,0.9599904144803683,1
63,24,22,178,16,61,39,28,6,11,24,28,41,0.03210576015108593,48.03,12.3,5.142419601837672,24.375,1.0115188360214233,1.0158157467842102,0.9368168115615845,0.9480081075116208,1
40,4,13,90,50,21,68,38,13,3,12,17,8,0.06349206349206349,50.43,9.3,5.550438596491228,14.431818181818182,1.0926011800765991,1.3784478087174266,0.9219463467597961,0.9524237083064185,1
127,42,25,215,6,87,34,18,5,21,21,45,57,0.0038787023977433005,23.26,21.8,4.9659714599341385,52.05263157894737,1.110758662223816,1.0650465488433838,0.9002029299736023,0.9845072958204482,1
96,12,32,206,14,56,37,26,12,11,8,32,27,0.09831345125462773,20.11,16.8,5.417276720351391,23.87878787878788,1.0769517421722412,1.1259858106312,0.9072068333625793,0.9387131035327911,1
106,22,21,172,8,66,37,29,2,17,16,29,16,0.020051194539249147,38.55,13.9,5.253644314868804,26.266666666666666,1.017482876777649,1.0349697300365992,0.934363603591919,0.9382870059746963,1
41,49,41,128,14,131,26,43,1,12,7,18,28,0.014791573285522188,86.03,6.0,3.789934354485777,20.6875,1.0260918140411377,1.0072140407562256,0.9143288731575012,0.9712312569220861,1
66,15,16,81,1,30,12,16,3,6,5,14,25,0.01807501129688206,51.48,11.0,5.002762430939226,22.77777777777778,1.0344730615615845,1.0183402763472662,0.9229772686958313,0.9629141162423527,1
80,35,31,205,41,79,51,32,2,12,19,33,27,0.008507347254447023,42.0,12.5,5.229274611398964,24.7027027027027,1.0478273630142212,1.025359320640564,0.9193509221076965,0.9678836464881897,1
69,13,22,197,49,56,25,24,16,11,41,34,24,0.012974976830398516,39.67,13.4,5.109467455621302,29.923076923076923,1.0346235036849976,1.045208712418874,0.9218835234642029,0.977760211987929,1
13,8,9,34,1,23,8,9,0,7,3,3,10,0.01293103448275862,61.97,9.0,4.658385093167702,20.11111111111111,1.001914143562317,1.0017207463582356,0.9434527158737183,0.9737403616309166,1
9,4,0,17,1,8,1,4,0,4,0,3,2,0.028639618138424822,61.67,9.1,4.763888888888889,15.4,1.2520064115524292,1.2171648740768433,0.978089451789856,0.9412151426076889,1
39,6,10,101,6,38,20,15,3,3,23,16,18,0.018112889637742206,30.91,14.7,5.428571428571429,25.75,1.0638710260391235,1.0725114271044731,0.9143505096435547,0.9568204720815022,1
64,18,38,235,17,102,33,34,6,3,8,16,23,0.014760147601476014,56.69,11.0,4.891551071878941,23.55263157894737,1.0916799306869507,1.0405725240707397,0.9230822324752808,0.957027330285027,1
60,51,41,156,17,99,58,29,0,31,13,24,29,0.015424164524421594,59.98,11.8,4.237543453070684,29.21212121212121,1.0068159103393555,1.0114832639694213,0.9047389626502991,0.9666723075665926,1
81,39,29,187,10,85,30,32,0,24,24,34,38,0.018959257765227916,59.33,10.0,4.587544065804935,22.232558139534884,1.007703185081482,1.0018169659155387,0.9107536673545837,0.9471559753784766,1
73,30,32,229,30,63,55,40,7,10,20,15,47,0.023548518067397484,62.68,8.7,4.816166883963494,20.42222222222222,1.096991777420044,1.1301187992095947,0.9196493625640869,0.9612396930654844,1
101,16,25,188,11,57,22,26,9,11,29,38,46,0.01434834595456357,29.28,15.4,5.544179523141655,30.96153846153846,1.0632193088531494,1.0481752554575603,0.9310939311981201,0.9801871234720404,1
79,41,31,139,6,93,35,31,4,27,19,13,30,0.021295876755777075,59.64,9.9,4.447570332480819,26.848484848484848,1.0693317651748657,4.572882850964864,0.9109963178634644,0.9593327466179343,1
71,17,20,204,29,70,34,43,5,18,3,27,38,0.019299820466786355,62.27,8.9,4.585204755614267,18.340425531914892,1.1152796745300293,1.2035045067469279,0.9129132628440857,0.9634893803760923,1
55,28,22,148,10,57,34,29,0,19,18,22,38,0.02761904761904762,44.95,11.4,5.292168674698795,20.0,1.0790890455245972,1.042542526596471,0.9161275625228882,0.9674667682912614,1
62,12,26,197,19,54,24,21,1,8,40,31,39,0.061599602583209144,45.49,13.3,4.912332838038633,34.95454545454545,1.0141695737838745,1.0175968408584595,0.9245733022689819,0.9642300063913519,1
88,38,20,216,2,77,39,29,5,18,19,33,44,0.021682242990654205,41.09,12.9,5.1653944020356235,24.97142857142857,1.1494864225387573,1.3070362618094997,0.917867124080658,0.9692882365650601,1
103,24,24,226,37,61,41,25,4,9,20,40,28,0.017055988134964777,37.44,14.3,5.276299112801014,31.482758620689655,1.007582426071167,1.051158033311367,0.9198734164237976,0.963816515604655,1
15,9,9,69,21,13,42,8,1,3,6,26,19,0.02661343978709248,61.06,9.4,4.5440613026819925,39.625,1.0340516567230225,1.0698518306016922,0.9022384881973267,0.9679918459483555,1
7,4,3,31,3,22,6,8,0,4,1,7,5,0.01637107776261937,82.75,5.2,4.158273381294964,15.6,1.0008419752120972,1.0010174870491029,0.9412271976470947,0.9647534224722121,1
93,39,20,171,22,61,41,27,3,24,18,38,39,0.018800358102059087,54.36,11.9,4.811267605633803,24.176470588235293,1.080687165260315,1.3900408368361623,0.9221388697624207,0.9607538216643863,1
16,5,5,52,11,29,11,7,3,3,9,6,5,0.03227888960619755,52.39,10.6,5.41991341991342,24.727272727272727,1.1160571575164795,1.0464760823683306,0.9066908359527588,0.958502072095871,1
88,29,25,156,2,73,38,26,7,20,9,26,28,0.011613936724068883,44.58,13.6,4.7824858757062145,30.96153846153846,1.0839009284973145,1.146293983739965,0.9224638938903809,0.9711959511041641,1
63,22,29,189,16,84,21,29,1,31,7,34,53,0.03333333333333333,46.71,12.8,4.654609101516919,25.56756756756757,1.0786058902740479,1.0828841981433688,0.9073887467384338,0.9427527725696564,1
48,11,20,171,67,66,20,20,12,20,16,37,56,0.023591087811271297,56.59,11.1,4.465181058495822,35.78260869565217,1.0373148918151855,1.02063495462591,0.9176009297370911,0.9723353326320648,1
72,16,16,145,25,58,59,22,12,11,16,24,25,0.024658740642888595,36.39,12.6,5.583732057416268,31.52,1.024127721786499,1.01306258837382,0.9398279190063477,0.9580333956650325,1
88,39,43,235,8,104,32,27,5,19,13,18,23,0.008699090549624358,56.69,11.0,4.711670480549199,26.54054054054054,1.0164735317230225,1.0336463689804076,0.9170613288879395,0.9637028794539603,1
18,19,8,90,10,42,11,20,4,9,8,4,18,0.023727137913989126,72.66,7.0,4.369272237196766,16.64,1.0068360567092896,1.0049823331832886,0.9076662063598633,0.9587461029489835,1
5,2,2,7,0,7,2,3,0,0,1,2,3,0.03237410071942446,63.39,8.5,4.591836734693878,18.0,1.0083550214767456,1.0233554045359294,0.9539662599563599,0.973162829875946,1
58,17,32,216,67,52,43,22,5,10,12,35,32,0.02636916835699797,64.91,7.9,4.745403111739745,35.541666666666664,1.0550366640090942,1.0154187122980753,0.9355353116989136,0.9786333526883807,1
84,50,32,177,4,94,43,34,3,27,13,27,38,0.020635575732562937,65.15,9.9,4.388888888888889,26.72222222222222,1.012032151222229,1.0035669406255086,0.9112313985824585,0.9647748961168177,1
22,15,8,62,21,29,18,10,2,2,2,15,6,0.03655793025871766,24.92,17.0,5.455555555555556,34.77777777777778,1.0976474285125732,1.0550162262386746,0.9137264490127563,0.9705229550600052,1
38,20,30,238,57,63,41,15,10,11,13,28,12,0.020577933450087564,48.5,10.0,5.390202702702703,41.0,1.0843113660812378,1.0970326165358226,0.9180933833122253,0.9550756107677113,1
69,38,28,198,7,85,32,38,2,35,7,37,27,0.010993657505285413,66.67,9.3,4.471951219512195,23.153846153846153,1.0230329036712646,1.2234747062126796,0.9172226786613464,0.9725296030873838,1
37,16,15,87,3,42,19,20,7,11,5,15,27,0.033681214421252374,49.65,11.7,4.890909090909091,21.956521739130434,1.0860519409179688,1.2179725766181946,0.9242067933082581,0.9601728705798879,1
95,33,41,212,1,87,39,26,4,17,11,30,23,0.020603907637655416,40.69,13.1,5.209467455621302,22.666666666666668,1.0060193538665771,1.080500786503156,0.9253051280975342,0.9429551544396774,1
39,43,29,135,6,134,30,39,0,17,16,11,28,0.025756891098056935,80.51,6.0,3.903823870220162,16.166666666666668,1.1046631336212158,1.0633223094046116,0.9199559688568115,0.955944005520113,1
70,32,21,166,25,70,21,36,3,10,9,20,37,0.033765032377428304,73.17,6.8,4.286279683377309,20.357142857142858,1.0875784158706665,1.1078343439102172,0.913841724395752,0.9672592629988989,1
76,11,43,158,5,32,23,13,34,4,34,39,18,0.04603463992707384,45.39,13.3,4.986217457886677,53.214285714285715,1.0865260362625122,1.2029625610871748,0.9332295656204224,0.9648310124874115,1
63,24,17,222,20,62,31,29,3,18,30,25,53,0.027225583405358685,47.62,12.5,4.597093791281374,24.27777777777778,1.035374641418457,1.0479360282421113,0.9317257404327393,0.9672679148222271,1
31,23,12,77,3,51,17,17,0,16,9,10,11,0.015592515592515593,83.7,6.9,3.735660847880299,24.666666666666668,1.0270707607269287,1.0064440965652466,0.8907209634780884,0.9710482323870939,1
