ADJ,ADV,CONJ,NOUN,NUM,VERB,COMMA,FULLSTOP,SPECIAL-,FUNCTION-A,FUNCTION-IN,FUNCTION-OF,FUNCTION-THE,uppercase_freq,flesch_reading_ease,flesch_kincaid_grade_level,avg_word_length,avg_sentence_length,text_perplexity,avg_sentence_perplexity,label
10,3,0,18,0,9,2,2,1,4,0,3,4,0.011160714285714286,35.95,16.9,5.169014084507042,38.0,1.2478392124176025,1.1774204969406128,0
18,5,0,22,0,7,2,5,0,1,2,4,2,0.008756567425569177,30.26,12.9,6.153846153846154,17.0,1.324333667755127,1.0409682750701905,0
6,1,0,13,1,3,2,2,2,1,2,1,2,0.038461538461538464,42.72,12.3,5.523809523809524,25.0,1.255977749824524,1.0194809436798096,0
2,0,0,16,1,7,0,1,0,1,1,1,1,0.00796812749003984,25.46,18.9,5.594594594594595,38.0,1.3830633163452148,1.3830633163452148,0
1,0,0,6,0,2,0,1,0,0,1,3,4,0.02962962962962963,41.7,12.7,5.095238095238095,22.0,1.6861457824707031,1.6861457824707031,0
5,0,0,21,0,7,1,3,2,0,1,2,1,0.014245014245014245,29.86,13.1,5.78,19.333333333333332,1.2809678316116333,1.0041003624598186,0
1,3,0,8,0,4,3,1,0,0,1,1,2,0.01904761904761905,31.55,16.6,5.451612903225806,35.0,1.9840049743652344,1.9840049743652344,0
5,0,0,6,0,4,1,1,1,2,2,0,1,0.005714285714285714,12.26,17.8,5.423076923076923,29.0,1.4668139219284058,1.4668139219284058,0
5,0,0,6,0,0,1,1,0,1,0,0,0,0.03731343283582089,43.73,11.9,5.3,23.0,1.2701722383499146,1.2701722383499146,0
6,4,0,25,0,7,2,3,3,2,2,6,6,0.006756756756756757,49.45,11.8,5.367647058823529,25.333333333333332,1.1973434686660767,1.0015681982040405,0
3,1,0,13,0,4,0,2,0,0,0,2,3,0.008333333333333333,12.94,15.4,6.03030303030303,18.0,1.4391447305679321,1.0712003111839294,0
4,3,0,14,0,7,0,3,0,1,1,0,0,0.009933774834437087,55.95,9.3,5.369565217391305,16.333333333333332,1.376828670501709,1.1394100189208984,0
2,0,0,4,0,3,2,1,0,0,1,0,0,0.0859375,77.23,5.2,4.409090909090909,25.0,1.7242484092712402,1.7242484092712402,0
3,3,0,4,0,2,1,1,0,0,0,0,0,0.008333333333333333,14.97,14.7,6.928571428571429,17.0,1.0190176963806152,1.0190176963806152,0
9,3,0,15,3,4,1,3,1,0,2,2,1,0.03363914373088685,46.47,10.8,5.28,19.333333333333332,1.275252342224121,1.6185219685236614,0
3,0,0,8,0,3,0,1,1,0,1,0,0,0.018518518518518517,9.89,16.6,6.380952380952381,24.0,1.025373101234436,1.025373101234436,0
33,31,0,92,16,61,59,16,0,14,7,7,19,0.02768166089965398,73.61,8.7,3.9743589743589745,30.95,1.1519187688827515,1.1439171507954597,0
51,41,0,130,3,82,38,45,0,15,9,21,44,0.027540360873694207,84.78,4.4,4.385630498533724,14.362068965517242,1.1201443672180176,1.1965813321225784,0
25,14,0,48,0,35,17,16,0,8,6,10,12,0.010973936899862825,79.9,6.3,4.21978021978022,19.125,1.2006667852401733,1.0508574768900871,0
25,35,0,58,2,59,38,19,0,6,4,3,18,0.014184397163120567,80.72,6.0,4.1457286432160805,17.214285714285715,1.1212775707244873,1.0801479242466114,0
35,20,0,63,1,56,16,24,0,11,1,5,9,0.017250392054364874,83.46,4.9,4.57910447761194,15.08,1.3204097747802734,1.06644926071167,0
28,26,0,56,0,41,21,26,0,10,3,7,5,0.02433234421364985,85.79,4.0,4.110062893081761,11.606060606060606,1.157267689704895,1.180797082005125,0
59,41,0,165,3,88,50,50,1,12,13,6,41,0.02062822315986873,92.42,3.5,4.145228215767635,12.971830985915492,1.0717339515686035,1.0447311788797378,0
38,49,0,133,3,100,57,51,7,11,6,7,29,0.02963719979560552,86.6,3.7,4.300287356321839,11.048192771084338,1.157658338546753,1.074509393337161,0
53,41,0,172,7,167,54,99,3,22,8,10,35,0.02279340446168768,96.08,2.1,4.004040404040404,11.053571428571429,1.1269786357879639,1.0551597356796265,0
35,14,0,96,1,65,28,24,1,3,7,13,24,0.014830508474576272,69.72,8.1,4.423611111111111,19.26923076923077,1.1484864950180054,1.0737226295471192,0
51,33,0,159,2,127,55,66,3,19,10,13,48,0.023519529609407813,77.33,5.2,4.61704834605598,12.584415584415584,1.1260967254638672,1.0590598929312922,0
37,36,0,96,8,78,36,32,0,19,4,12,24,0.019077196095829637,83.25,5.0,4.3641509433962264,15.925,1.0357109308242798,1.0505639389157295,0
22,20,0,90,1,70,42,30,5,8,3,11,19,0.03601800900450225,83.76,4.8,4.3931818181818185,15.38888888888889,1.1147416830062866,1.3768645695277624,0
65,61,0,106,3,121,50,53,6,9,10,15,33,0.020497165285651986,83.46,4.9,4.2374839537869065,14.967213114754099,1.0956941843032837,1.2009016772111256,0
38,14,0,80,2,43,24,12,0,10,6,8,14,0.013909587680079483,50.4,13.5,4.641833810888252,32.25,1.2078009843826294,1.2597095370292664,0
28,33,0,43,5,92,30,62,0,6,3,5,6,0.032730825598436736,96.08,2.1,3.5755395683453237,10.548387096774194,1.072221040725708,1.018848248890468,0
13,24,0,56,1,34,15,22,0,8,8,9,9,0.03225806451612903,78.35,4.8,4.330065359477124,11.878787878787879,1.0787678956985474,1.0115518324515398,0
34,26,0,83,4,100,28,47,4,9,5,12,12,0.027153558052434457,86.5,3.7,4.067590987868284,12.10344827586207,1.1650521755218506,1.134276615248786,0
9,41,0,58,2,78,23,0,1,7,1,4,16,0.0315955766192733,89.14,2.7,3.94639175257732,12.625,1.0981374979019165,1.0157513618469238,0
112,157,0,276,13,269,120,121,13,36,14,32,83,0.02005231037489102,84.07,4.7,4.01460248783126,14.972602739726028,1.0785045623779297,1.0309838417804602,0
30,25,0,79,5,64,7,42,2,11,2,8,15,0.03216250528988574,79.36,4.4,4.217391304347826,10.88679245283019,1.140665888786316,1.0514591067445045,0
39,18,0,88,6,110,52,65,3,12,5,17,39,0.0328917313841937,77.53,5.1,4.376899696048632,12.716216216216216,1.1073108911514282,1.4624194502830505,0
21,32,0,40,2,41,19,18,0,1,4,4,11,0.020202020202020204,83.25,5.0,4.003257328990228,15.608695652173912,1.0763323307037354,1.077716737985611,0
19,22,0,52,4,57,23,25,2,5,4,1,6,0.029115934356802542,84.98,4.3,4.056338028169014,13.818181818181818,1.0579211711883545,1.0717087107546188,0
44,14,0,116,10,63,37,30,13,24,7,13,25,0.01964207769532955,71.65,7.4,4.446124763705104,20.433333333333334,1.1048433780670166,1.0223061561584472,0
21,25,0,59,0,55,23,28,0,5,2,7,22,0.02711864406779661,101.19,2.2,3.6988950276243093,14.166666666666666,1.0525119304656982,1.056738801797231,0
30,29,0,62,1,66,11,35,1,9,4,7,20,0.032304038004750596,84.98,4.3,4.113163972286374,12.0,1.0694966316223145,1.125701482703046,0
104,83,0,287,13,201,104,68,15,36,15,59,71,0.016074450084602367,71.44,7.4,4.647679324894515,20.238636363636363,1.0887621641159058,1.0862651438940139,0
32,8,0,101,4,58,8,26,0,12,3,22,46,0.014840680925360105,89.58,4.6,4.160919540229885,17.59259259259259,1.0886174440383911,1.027595427301195,0
122,94,0,316,19,277,58,119,12,34,16,31,94,0.02117117117117117,82.65,5.2,3.9560209424083768,16.043795620437955,1.0814170837402344,1.0162203357769892,0
40,16,0,79,1,67,27,24,0,7,1,12,18,0.004941599281221923,63.7,8.4,4.833333333333333,17.708333333333332,1.151895523071289,1.0627729545036952,0
32,56,0,122,4,115,56,41,8,7,11,5,50,0.018287243532560213,93.03,3.3,4.053370786516854,14.89655172413793,1.138447880744934,1.3612946061527027,0
26,36,0,87,2,111,44,45,0,10,6,8,28,0.028398510242085662,92.02,3.7,3.888888888888889,14.019607843137255,1.1651512384414673,1.1589197284645505,0
41,25,0,103,2,85,29,55,2,15,9,6,19,0.03249272550921436,87.21,3.5,4.122935779816514,10.698412698412698,1.0534999370574951,1.1315547726875128,0
51,34,0,96,1,73,51,26,2,15,4,15,24,0.016730401529636712,81.43,5.7,4.329608938547486,21.333333333333332,1.1239408254623413,1.058269162972768,0
16,28,0,37,1,48,17,30,0,3,0,1,11,0.03343653250773994,86.5,3.7,4.059016393442623,10.794117647058824,1.0620903968811035,1.1228589205180897,0
106,87,0,370,17,264,137,66,0,35,21,36,75,0.021616947686986597,74.73,8.3,4.239093484419263,24.325301204819276,1.1780654191970825,1.0899580240249633,0
20,25,0,65,1,60,26,35,2,12,3,1,13,0.060735215769845495,94.86,2.6,3.8520179372197307,11.824561403508772,1.0592602491378784,1.067479277198965,0
35,36,0,67,3,72,11,42,0,12,4,4,7,0.032010820559062216,87.01,3.5,3.8599137931034484,11.041666666666666,1.0700573921203613,1.0008453597193179,0
60,70,0,184,9,152,0,0,0,13,19,22,77,0.00898972602739726,-1005.1,425.2,3.903225806451613,50.72727272727273,1.1699244976043701,1.0501964290936787,0
28,32,0,100,7,67,37,22,1,10,10,10,25,0.016868512110726645,76.25,7.7,4.38508064516129,23.666666666666668,1.1050240993499756,1.0233411221277147,0
7,19,0,43,0,38,15,12,1,5,3,6,10,0.01761102603369066,79.7,6.3,4.331932773109243,22.5,1.161575198173523,1.086353953068073,0
22,13,0,49,0,55,16,28,0,4,3,4,11,0.024342105263157894,86.91,3.6,4.016949152542373,11.724137931034482,1.2714042663574219,1.4040499678973495,0
31,37,0,128,15,118,37,64,2,14,6,9,34,0.03167848699763593,87.82,3.2,4.129395218002813,9.782608695652174,1.061070203781128,1.0133623608521052,0
35,37,0,149,2,82,46,29,2,8,7,46,51,0.018596001859600187,74.73,8.3,4.316666666666666,24.933333333333334,1.192050814628601,1.116112989537856,0
42,25,0,85,2,81,12,59,0,6,8,13,24,0.029616724738675958,87.92,3.2,4.2835820895522385,9.582089552238806,1.1910380125045776,1.1019099426269532,0
25,14,0,39,6,55,17,19,0,7,4,3,7,0.0259009009009009,87.45,5.4,3.748633879781421,21.526315789473685,1.2122001647949219,1.1292463478289152,0
15,18,0,55,5,45,18,32,0,8,11,3,9,0.05413444378346222,95.98,2.2,3.861111111111111,9.533333333333333,1.094368815422058,1.2129855102962919,0
45,38,0,115,2,108,38,41,0,11,10,8,33,0.01410859341598974,80.62,6.0,4.426865671641791,17.837209302325583,1.1327704191207886,1.1247483766995943,0
59,80,0,164,6,189,78,106,6,16,5,18,32,0.026071586389748123,87.42,3.4,4.085532302092812,11.260504201680673,1.087037444114685,1.0146204777385877,0
37,48,0,112,6,94,53,60,4,18,7,15,23,0.03195488721804511,87.01,3.5,4.077809798270893,10.734939759036145,1.1198813915252686,1.0573048528872038,0
10,16,0,50,3,33,24,12,0,2,2,8,15,0.012598425196850394,81.43,5.7,4.2844827586206895,18.066666666666666,1.0723832845687866,1.008449371655782,0
28,17,0,83,7,71,21,32,0,15,6,7,21,0.032730825598436736,92.73,3.4,3.7331932773109244,12.104166666666666,1.0838369131088257,1.0482993364334106,0
67,67,0,268,6,274,88,149,1,26,6,22,102,0.01818181818181818,86.1,3.9,4.291534054742202,11.660714285714286,1.1603389978408813,1.087287660302787,0
37,28,0,92,4,80,33,43,1,5,9,10,33,0.029765013054830286,93.64,3.1,3.9888475836431225,13.8125,1.1172398328781128,1.0275268144905567,0
13,11,0,51,3,48,14,20,2,4,4,5,14,0.02346041055718475,91.21,4.0,3.7419354838709675,15.666666666666666,1.1227939128875732,1.1668895199185325,0
22,18,0,83,4,54,14,37,0,6,6,12,16,0.020793036750483558,86.2,3.8,4.294736842105263,11.64864864864865,1.080399751663208,1.059783655243951,0
103,103,0,275,17,215,39,67,1,52,19,23,37,0.023131672597864767,84.61,6.5,3.898326898326898,19.60919540229885,1.2053078413009644,1.1362550908868962,0
27,25,0,69,3,57,12,17,0,9,6,5,23,0.018537590113285273,81.53,5.6,3.979057591623037,16.84,1.1914572715759277,1.049413981437683,0
41,50,0,96,1,89,35,22,0,25,6,8,17,0.01881720430107527,82.07,7.5,3.763458401305057,23.24137931034483,1.1548348665237427,1.1056660584041051,0
16,20,0,59,1,62,29,32,1,13,4,3,18,0.041865394806571275,94.25,2.8,3.7718832891246685,12.54054054054054,1.1068395376205444,1.2841343783043526,0
14,25,0,31,3,47,17,16,0,7,3,3,6,0.0241305890702626,92.42,3.5,3.6875,15.0,1.1435210704803467,1.069482574860255,0
55,52,0,120,4,127,33,66,1,15,8,17,24,0.022528735632183907,85.39,4.2,3.91875,13.070422535211268,1.0595324039459229,1.001199673203861,0
39,47,0,95,8,86,38,49,3,12,10,12,24,0.030399274047186932,84.88,4.4,4.049919484702094,13.357142857142858,1.1425319910049438,1.0755248911240523,0
10,19,0,36,4,48,25,27,2,2,2,3,8,0.06777777777777778,87.82,3.2,4.291925465838509,11.61111111111111,1.14947509765625,1.606521775847987,0
21,26,0,59,2,59,15,57,8,11,3,5,8,0.04429390307451798,97.6,1.5,3.650900900900901,7.532467532467533,1.1150518655776978,1.0744205625618206,0
27,37,0,100,0,80,20,23,2,4,5,8,36,0.009708737864077669,77.06,7.4,4.509513742071881,20.84,1.0914219617843628,1.1331538341262124,0
11,8,0,29,4,39,4,17,1,7,3,5,12,0.03760071620411817,92.42,3.5,3.84375,11.727272727272727,1.0657920837402344,1.0153526717966253,0
42,19,0,140,1,98,13,49,4,12,21,17,43,0.022406234778373113,93.44,3.1,4.225225225225225,12.901639344262295,1.1028306484222412,1.1035028100013733,0
23,45,0,51,1,69,13,35,0,8,5,4,12,0.0305973773676542,93.64,3.1,3.798099762470309,12.128205128205128,1.0746495723724365,1.042819558045803,0
37,25,0,76,0,80,39,37,2,8,4,7,7,0.017045454545454544,84.57,4.5,4.159722222222222,12.619047619047619,1.120464563369751,1.074155428830315,0
39,51,0,106,2,106,40,33,1,15,5,15,46,0.015235457063711912,88.57,5.0,4.093699515347335,17.875,1.0385057926177979,1.160699120883284,0
22,17,0,72,5,38,20,26,0,5,8,11,16,0.019574944071588368,91.92,3.7,4.076023391812866,14.923076923076923,1.1891834735870361,1.053883208678319,0
40,41,0,106,2,75,18,68,1,17,6,14,9,0.026513477684489615,87.62,3.3,4.141880341880342,9.202702702702704,1.1187001466751099,1.2149468247707074,0
70,50,0,164,3,140,48,70,2,18,10,14,29,0.022039757994814176,84.17,4.6,4.092592592592593,13.807692307692308,1.085797667503357,1.0546487399509974,0
63,73,0,221,18,238,97,92,3,27,16,19,49,0.027777777777777776,91.51,3.9,3.791851851851852,14.016949152542374,1.099638819694519,1.1077043857329931,0
24,9,0,40,0,42,16,25,2,6,2,4,6,0.028189910979228485,87.42,3.4,4.147410358565737,10.928571428571429,1.1362807750701904,1.07143320781844,0
22,26,0,72,2,91,32,38,0,7,2,13,20,0.03723932472691162,85.99,3.9,3.9981238273921202,11.5,1.0505740642547607,1.1540065156088934,0
41,41,0,114,4,81,19,26,2,22,6,12,26,0.01995841995841996,67.28,9.0,4.336842105263158,22.607142857142858,1.1316014528274536,1.0922539177395048,0
19,24,0,40,1,28,12,19,1,4,5,4,9,0.13468013468013468,71.51,5.3,4.596837944664031,8.076923076923077,1.2512261867523193,1.2186688796067848,0
74,109,0,222,7,167,78,97,1,39,11,24,42,0.02269569245020843,84.68,4.4,3.8882854926299455,13.563636363636364,1.0874820947647095,1.1006779968738556,0
35,23,0,56,3,57,9,23,0,16,0,12,10,0.01739618406285073,83.76,4.8,4.0488505747126435,14.444444444444445,1.1450227499008179,1.004879633585612,0
27,14,0,116,1,73,24,22,1,8,10,6,42,0.01888276947285602,68.2,8.7,4.561555075593953,22.47826086956522,1.146544098854065,1.1334125020287253,0
36,22,0,113,3,68,30,21,7,4,8,15,33,0.017328825021132713,65.96,9.5,4.541414141414141,26.636363636363637,1.1587797403335571,1.1183219313621522,0
40,32,0,119,2,117,37,43,0,20,8,12,26,0.01913662661326213,82.65,5.2,4.211062590975255,15.018518518518519,1.1893260478973389,1.1285816695955064,0
47,32,0,139,8,77,60,23,8,14,13,14,38,0.02683982683982684,60.79,11.5,4.4148148148148145,33.52173913043478,1.2288552522659302,1.179088905453682,0
65,71,0,156,13,140,68,79,1,20,9,25,62,0.03587245349867139,76.93,5.3,4.196324951644101,11.847619047619048,1.093976616859436,1.089217082874195,0
51,51,0,242,7,176,40,88,0,18,13,30,66,0.03940886699507389,84.68,4.4,4.413274336283186,13.295918367346939,1.0970256328582764,1.0779663120828025,0
29,38,0,87,3,98,28,42,0,11,6,17,28,0.029356943150046597,92.83,3.4,3.83617747440273,13.895833333333334,1.16504967212677,1.0625895659128826,0
49,51,0,87,1,101,36,57,0,10,12,13,40,0.01897133220910624,85.39,4.2,4.048342541436464,13.241935483870968,1.092461347579956,1.022912621498108,0
63,35,0,197,13,147,67,65,14,16,11,26,52,0.029439252336448597,84.17,4.6,4.17175572519084,13.520408163265307,1.118171215057373,1.0965818497869704,0
37,57,0,103,7,101,42,52,0,20,9,7,27,0.024390243902439025,94.86,2.6,3.73374613003096,10.971428571428572,1.0598129034042358,1.0293617321520436,0
6,10,0,40,2,42,14,14,0,5,3,1,10,0.02333931777378815,79.3,6.5,3.958904109589041,18.071428571428573,1.1601271629333496,1.0394185100282942,0
64,29,0,115,3,73,28,36,8,18,3,15,26,0.014887282007656316,74.19,6.4,4.586872586872587,15.58974358974359,1.0882622003555298,1.1303727269172668,0
19,28,0,87,0,79,29,30,0,5,6,6,36,0.01551094890510949,81.73,5.6,4.503401360544218,15.057142857142857,1.1439727544784546,1.198442985934596,0
20,23,0,68,2,67,7,33,0,12,6,9,18,0.02767175572519084,92.93,3.3,3.852731591448931,12.394736842105264,1.0712687969207764,1.1586317859197919,0
18,25,0,54,1,53,6,18,0,7,3,5,20,0.014723203769140165,80.01,6.2,4.468852459016394,18.61111111111111,1.161088466644287,1.1237501031474064,0
11,13,0,44,0,39,8,22,0,5,3,6,15,0.022222222222222223,94.56,2.7,3.923357664233577,10.7,1.1079249382019043,1.1152962724367776,0
88,87,0,242,13,200,105,98,4,41,15,31,63,0.02594446973145198,83.36,4.9,4.044952100221076,15.407407407407407,1.131147027015686,1.0534226497014363,0
28,53,0,61,5,82,22,28,2,8,8,7,10,0.020499108734402853,78.79,6.7,3.861003861003861,18.64516129032258,1.0499266386032104,1.0052340168219347,0
38,44,0,85,3,122,34,26,1,12,7,11,32,0.020975832193342453,83.59,6.9,3.881057268722467,24.35483870967742,1.1591016054153442,1.0775905847549438,0
50,29,0,143,1,124,36,86,6,7,7,12,33,0.028216164514586323,88.02,3.1,4.014686248331108,10.10989010989011,1.100253701210022,1.068235456943512,0
34,37,0,83,4,74,30,42,2,10,6,7,19,0.027906976744186046,93.74,3.0,3.915151515151515,13.133333333333333,1.0804723501205444,1.0751658409833909,0
27,38,0,162,0,182,49,74,3,16,16,10,52,0.029495718363463368,86.2,3.8,4.41743119266055,12.55813953488372,1.0392886400222778,1.1348935337293715,0
16,26,0,41,0,43,20,23,15,13,3,4,0,0.02636916835699797,76.52,5.5,4.070671378091872,14.956521739130435,1.1215002536773682,1.1067648970562478,0
17,27,0,38,1,42,13,19,1,7,5,2,6,0.01959412176347096,83.76,4.8,3.9928057553956835,13.91304347826087,1.068902611732483,1.1068932958271192,0
27,29,0,86,9,69,33,10,0,11,10,6,14,0.24331145885916203,62.24,13.0,4.1193415637860085,26.19047619047619,1.1984286308288574,1.2855929334958394,0
30,67,0,68,3,105,50,46,5,9,7,7,12,0.0292590844738084,92.32,3.6,3.7679127725856696,15.285714285714286,1.1475768089294434,1.0200222692181986,0
16,23,0,43,5,30,13,21,0,8,5,4,12,0.02159468438538206,84.07,4.7,3.615686274509804,13.80952380952381,1.075836181640625,1.006332283928281,0
40,37,0,120,3,99,28,44,1,19,7,12,29,0.01898188093183779,75.2,6.0,4.295345104333868,14.673469387755102,1.1338989734649658,1.0467764894167582,0
101,81,0,238,7,180,60,69,3,30,20,31,57,0.015025041736227046,78.59,6.8,4.215250198570294,18.986666666666668,1.1543577909469604,1.1247036770770424,0
48,54,0,126,0,147,68,78,1,20,4,16,39,0.024734982332155476,93.54,3.1,3.7535135135135134,12.857142857142858,1.1677922010421753,1.0886578888728702,0
64,70,0,170,8,236,42,116,1,20,14,15,38,0.025909317389138018,96.48,2.0,3.766694146743611,9.87248322147651,1.2235255241394043,1.1869381686736797,0
44,49,0,135,7,120,57,54,0,9,10,14,32,0.023469857340082834,85.59,4.1,4.083109919571045,14.784615384615385,1.0540926456451416,1.0141723155975342,0
67,75,0,206,20,215,69,75,8,24,13,23,41,0.021141649048625793,84.37,4.5,4.081889763779528,13.552631578947368,1.0991337299346924,1.420790536650296,0
43,33,0,111,8,105,54,40,0,15,11,17,27,0.02005231037489102,81.22,5.8,4.189710610932476,18.025,1.1129575967788696,1.0177134828908103,0
63,53,0,220,6,221,99,108,1,26,13,29,66,0.027724665391969407,85.99,3.9,4.265402843601896,13.564885496183207,1.0513826608657837,1.0117924440474737,0
34,62,0,86,5,92,34,43,2,14,8,11,18,0.021787461093819474,92.63,3.4,3.9276315789473686,13.72549019607843,1.0808992385864258,1.1380700306458906,0
16,11,0,59,1,44,12,20,0,2,3,7,19,0.013888888888888888,91.21,4.0,4.294964028776978,15.65,1.095630407333374,1.0152179956436158,0
26,29,0,57,2,56,38,6,0,8,5,8,23,0.016152716593245228,60.92,13.6,4.02020202020202,40.81818181818182,1.3662240505218506,1.2476670742034912,0
99,94,0,220,13,160,113,68,4,13,12,35,56,0.01851072780816155,71.04,7.6,4.541736227045075,20.405797101449274,1.104391098022461,1.0414537007992084,0
25,26,0,75,1,92,23,48,4,9,5,6,15,0.031609195402298854,94.56,2.7,3.7738970588235294,12.849056603773585,1.0891331434249878,1.0559948239215584,0
37,19,0,120,3,68,36,35,0,14,5,16,38,0.015982721382289417,83.96,4.7,4.270875763747454,15.236842105263158,1.1194860935211182,1.036023999082631,0
62,73,0,159,8,117,98,77,4,34,7,18,30,0.04180522565320665,76.62,5.5,4.203203203203203,14.080459770114942,1.0918612480163574,1.2040585977275198,0
17,11,0,53,0,45,21,10,1,1,5,8,12,0.014598540145985401,77.67,7.1,4.396296296296296,24.0,1.1110804080963135,1.017715802559486,0
59,43,0,147,3,129,10,45,1,22,7,22,40,0.020239190432382703,78.69,6.7,4.192353643966547,19.27659574468085,1.2052628993988037,1.2128980684280395,0
27,26,0,83,8,82,36,48,0,7,4,8,27,0.021998166819431713,86.4,3.8,4.222916666666666,12.382978723404255,1.0407862663269043,1.0065505472389427,0
111,101,0,238,6,234,147,98,0,29,18,33,37,0.021800947867298578,83.05,5.1,4.232230392156863,16.0,1.083940863609314,1.1253088066975276,0
55,45,0,132,5,123,65,44,0,13,14,19,50,0.020522388059701493,72.26,7.1,4.552564102564102,17.074074074074073,1.0706697702407837,1.0434016505877177,0
55,57,0,133,9,118,47,49,1,31,14,23,29,0.028017241379310345,81.43,5.7,4.260709914320685,16.571428571428573,1.1137497425079346,1.1032937833241054,0
71,44,0,177,14,124,26,73,1,26,12,14,40,0.023171285779191277,94.45,2.7,4.1527950310559,12.125,1.342119812965393,1.3569770091917457,0
32,42,0,69,4,81,18,80,0,3,6,4,15,0.04517766497461929,98.11,1.3,3.9809322033898304,6.715909090909091,1.1160306930541992,1.3074942663924334,0
80,98,0,193,7,218,99,90,4,24,24,20,62,0.020930232558139535,83.76,4.8,4.23353751914242,13.672268907563025,1.2072522640228271,1.1098971411033913,0
26,44,0,88,5,107,23,60,0,9,11,6,25,0.03693444136657433,96.18,2.1,3.9056603773584904,10.47887323943662,1.1051478385925293,1.0837129306793214,0
62,30,0,177,4,106,35,40,2,9,17,23,55,0.024597116200169637,68.81,8.5,4.482712765957447,18.083333333333332,1.1939582824707031,1.1915525631471113,0
112,105,0,351,10,264,118,86,1,50,24,50,113,0.013058129738837404,77.98,7.0,4.265053460889139,21.69148936170213,1.114347219467163,1.0703317022323608,0
32,22,0,60,9,44,18,17,1,13,4,8,17,0.022841225626740947,77.98,7.0,4.0520231213872835,21.77777777777778,1.1318453550338745,1.1656793753306072,0
24,33,0,69,5,83,18,38,0,4,3,3,13,0.0407673860911271,96.38,2.0,3.9628865979381445,11.092592592592593,1.1653101444244385,1.1739640965753673,0
30,38,0,91,7,76,25,27,5,18,8,13,28,0.01716549295774648,80.01,6.2,4.241904761904762,18.875,1.0960242748260498,1.0947592381773323,0
25,24,0,77,1,76,49,28,2,3,7,11,28,0.025866050808314087,80.82,5.9,4.023255813953488,18.866666666666667,1.11552894115448,1.0142958026665907,0
26,24,0,100,6,69,35,46,0,10,6,14,34,0.026401111625752663,94.05,2.9,3.919642857142857,12.81132075471698,1.0969724655151367,1.0594706478573026,0
36,65,0,123,0,94,62,70,4,14,7,22,31,0.029523809523809525,94.15,2.9,3.79297365119197,12.256410256410257,1.1505637168884277,1.1185019924527122,0
55,53,0,140,2,129,24,59,2,20,8,12,28,0.022787028921998246,84.17,4.6,4.244186046511628,14.0625,1.0911023616790771,1.0533164582754437,0
15,17,0,62,5,49,8,11,1,1,5,6,20,0.016958733747880157,69.25,10.4,4.231231231231231,27.76923076923077,1.271576166152954,1.275183732693012,0
29,22,0,67,3,58,21,24,2,9,3,2,11,0.02378731343283582,72.66,7.0,4.694214876033058,16.384615384615383,1.119997262954712,1.11769700050354,0
35,47,0,118,6,103,43,47,0,17,3,12,40,0.02710843373493976,85.59,4.1,3.916417910447761,13.048387096774194,1.0605354309082031,1.03532748344617,0
30,24,0,72,5,100,25,41,1,5,2,6,16,0.027317073170731707,94.05,2.9,3.7988929889298895,12.64,1.0786528587341309,1.046746898920108,0
50,51,0,208,15,191,91,84,1,23,18,19,58,0.028265107212475632,92.53,3.5,3.8839441535776613,12.585585585585585,1.0593982934951782,1.0715121557546217,0
92,101,0,285,27,273,40,120,8,34,21,20,86,0.019205002233139794,92.53,3.5,3.8246013667425967,13.870748299319727,1.0787298679351807,1.0322916261081039,0
14,19,0,74,4,48,14,17,8,3,0,7,22,0.02262180974477958,78.59,6.8,4.195652173913044,19.05,1.1305627822875977,1.0282096922397614,0
45,42,0,142,6,180,16,67,0,19,5,19,29,0.0194043321299639,92.02,3.7,3.7363344051446945,12.090909090909092,1.064724326133728,1.0789335555043713,0
18,37,0,79,3,86,28,32,0,7,9,4,23,0.024702249669166298,76.42,5.5,4.2224576271186445,14.0,1.110479712486267,1.0531208031886332,0
24,42,0,84,6,92,41,62,4,11,6,9,25,0.0398569238630557,96.99,1.8,3.6598290598290597,9.594936708860759,1.0946704149246216,1.0778492569923401,0
17,16,0,38,1,53,9,31,0,3,2,4,11,0.03502747252747253,87.82,3.2,4.164233576642336,9.545454545454545,1.1876983642578125,1.16969460068327,0
23,20,0,54,1,46,16,26,0,2,4,5,14,0.028259473346178548,93.24,3.2,3.9768976897689767,13.0,1.081878423690796,1.0139648649427626,0
29,22,0,109,2,62,26,21,1,9,8,11,42,0.017977528089887642,75.74,7.9,4.328326180257511,21.875,1.074974536895752,1.0457263243825812,0
24,28,0,68,3,57,35,32,3,12,2,6,16,0.053154495777446596,84.98,4.3,3.9493975903614458,12.244444444444444,1.0743895769119263,1.2448921203613281,0
39,38,0,110,4,98,57,40,0,24,8,13,18,0.02599243856332703,89.38,4.7,3.827639751552795,17.34090909090909,1.1136432886123657,1.086371554268731,0
105,143,0,312,9,233,121,102,5,37,22,37,100,0.024226110363391656,82.95,5.1,4.178838412880966,15.1,1.0697323083877563,1.1209830536561853,0
27,19,0,77,2,73,4,24,0,14,4,16,29,0.026406926406926406,78.18,6.9,4.024048096192384,20.384615384615383,1.0750339031219482,1.5290045042832692,0
59,65,0,131,14,124,43,49,1,21,4,21,31,0.018867924528301886,80.31,6.1,4.011834319526627,18.134615384615383,1.2314809560775757,1.0835964370656896,0
40,61,0,128,3,135,46,59,2,17,10,8,23,0.030106530801296896,84.88,4.4,4.008092485549133,12.528735632183908,1.1023600101470947,1.0310513824224472,0
